CustomerID,Gender,Age,City,Signup Date,Purchase Date,Product,Quantity,Sales,Payment Mode,Frequency,Recency,Monetary,Customer Lifetime Value,Churn
CUST_02590,Female,30.0,Dallas,2021-03-27,2023-12-21,Keyboard,4,400,Bank Transfer,6,11,3750,6975.88,0
CUST_00296,Female,63.0,Phoenix,2020-11-14,2021-03-09,Smartwatch,3,750,Debit Card,4,426,1650,1898.03,1
CUST_03143,Female,64.0,Philadelphia,2021-10-13,2023-01-20,Monitor,4,1200,UPI,2,331,1650,2119.26,1
CUST_02350,Male,63.0,San Antonio,2022-01-07,2022-09-20,Mouse,2,100,PayPal,5,303,4600,6602.45,1
CUST_04553,Male,63.0,San Jose,2020-06-19,2021-08-16,Smartphone,4,3200,UPI,4,405,10400,17019.62,1
CUST_01707,Female,34.0,San Jose,2022-05-03,2022-07-10,Monitor,2,600,PayPal,4,23,5750,6809.15,0
CUST_01071,Male,23.0,Chicago,2020-12-23,2022-09-17,Laptop,2,2400,Bank Transfer,7,83,11050,12680.14,0
CUST_03027,Female,65.0,San Jose,2022-02-22,2023-11-05,Smartphone,3,2400,PayPal,4,36,3500,4188.14,0
CUST_01190,Female,61.0,Los Angeles,2022-02-09,2022-06-21,Tablet,3,1200,Credit Card,1,559,1200,2153.07,1
CUST_00879,Male,22.0,San Jose,2022-07-24,2023-12-06,Smartphone,3,2400,PayPal,3,26,4300,5801.78,0
CUST_02611,Female,34.0,Phoenix,2020-03-07,2021-02-26,Smartphone,4,3200,PayPal,5,502,7050,10575.68,1
CUST_04433,Male,31.0,San Antonio,2021-10-08,2022-07-25,Mouse,3,150,Debit Card,4,57,1350,3182.1,0
CUST_00830,Male,62.0,Dallas,2021-07-13,2022-06-30,Tablet,2,800,UPI,3,286,1150,2174.86,1
CUST_02984,Female,47.0,San Diego,2021-05-23,2023-11-02,Tablet,4,1600,Bank Transfer,6,60,4650,11305.55,0
CUST_01420,Female,45.0,Philadelphia,2022-12-16,2023-07-31,Smartwatch,1,250,PayPal,5,154,2200,2543.54,0
CUST_00819,Male,58.0,Dallas,2020-01-29,2021-01-18,Mouse,1,50,UPI,3,563,2950,5654.41,1
CUST_01339,Male,47.0,San Jose,2022-06-15,2023-04-14,Monitor,4,1200,Debit Card,7,41,10900,25115.47,0
CUST_03970,Male,52.0,Dallas,2022-04-08,2023-02-07,Mouse,1,50,Credit Card,4,328,1450,2766.02,1
CUST_02785,Female,51.0,San Jose,2022-05-11,2022-07-01,Headphones,4,600,PayPal,2,549,1400,1642.62,1
CUST_00032,Male,55.0,Dallas,2022-02-17,2022-07-29,Headphones,4,600,Bank Transfer,4,203,3600,4819.44,1
CUST_03648,Male,63.0,San Diego,2020-12-15,2021-05-06,Tablet,3,1200,Debit Card,4,21,4350,5720.98,0
CUST_04350,Female,19.0,Los Angeles,2021-08-25,2023-02-02,Smartphone,3,2400,UPI,6,42,10150,24215.43,0
CUST_00350,Female,32.0,San Diego,2022-02-22,2022-06-07,Smartphone,1,800,Debit Card,4,13,2400,2776.85,0
CUST_04423,Female,69.0,San Antonio,2022-09-06,2022-12-07,Tablet,2,800,Credit Card,3,255,2250,4189.69,1
CUST_00127,Female,50.0,Phoenix,2022-02-04,2023-09-28,Tablet,1,400,UPI,3,94,2250,2821.66,0
CUST_01592,Other,56.0,Los Angeles,2022-06-16,2022-10-20,Keyboard,4,400,Credit Card,5,58,6900,13462.36,0
CUST_02253,Female,48.0,Phoenix,2022-05-31,2022-11-10,Mouse,4,200,Debit Card,4,177,6450,11242.16,0
CUST_03320,Female,68.0,Dallas,2020-10-21,2022-06-29,Laptop,3,3600,PayPal,3,55,4900,7455.18,0
CUST_02960,Female,28.0,San Diego,2020-08-11,2022-03-08,Keyboard,1,100,PayPal,6,13,3000,7190.02,0
CUST_03961,Female,34.0,Dallas,2020-04-21,2023-11-19,Smartphone,2,1600,PayPal,7,43,12850,24328.23,0
CUST_03492,Female,49.0,Dallas,2022-04-26,2022-11-18,Mouse,4,200,UPI,8,83,8000,10371.63,0
CUST_03502,Female,20.0,Los Angeles,2021-01-04,2023-10-30,Smartwatch,2,500,Bank Transfer,7,63,4450,8615.28,0
CUST_04813,Male,61.0,Phoenix,2022-01-25,2023-08-29,Smartwatch,2,500,Bank Transfer,1,125,500,1225.95,0
CUST_01721,Male,50.0,Philadelphia,2022-05-01,2022-08-15,Keyboard,2,200,Bank Transfer,4,158,2250,5395.61,0
CUST_00505,Female,63.0,San Jose,2021-12-21,2023-09-28,Smartwatch,1,250,PayPal,4,74,3650,8619.92,0
CUST_02679,Male,23.0,San Diego,2022-09-20,2023-04-07,Smartwatch,3,750,Bank Transfer,3,46,1000,2231.53,0
CUST_02065,Male,47.0,Philadelphia,2022-02-12,2022-04-20,Smartphone,4,3200,UPI,5,163,9300,12631.88,0
CUST_03090,Male,34.0,San Jose,2020-10-18,2022-12-10,Keyboard,1,100,Bank Transfer,1,387,100,151.52,1
CUST_01967,Male,59.0,San Jose,2022-04-10,2022-11-08,Smartphone,2,1600,Debit Card,4,178,7100,15026.24,0
CUST_04473,Male,23.0,Dallas,2022-05-13,2023-09-09,Smartwatch,4,1000,Bank Transfer,9,74,12150,15323.64,0
CUST_04208,Female,44.0,San Diego,2022-12-06,2023-06-22,Headphones,2,300,Bank Transfer,4,193,1650,2261.84,1
CUST_02740,Male,43.0,San Jose,2020-01-18,2022-08-01,Smartwatch,4,1000,Credit Card,6,241,5800,6411.02,1
CUST_00783,Male,52.0,Chicago,2020-11-25,2022-10-10,Tablet,3,1200,Bank Transfer,8,83,7950,15731.39,0
CUST_02591,Female,50.0,Chicago,2021-08-21,2022-03-01,Mouse,4,200,Bank Transfer,4,164,1900,2695.81,0
CUST_03492,Female,49.0,Dallas,2022-04-26,2023-05-17,Laptop,3,3600,UPI,8,83,8000,10371.63,0
CUST_01495,Female,56.0,Houston,2021-05-07,2022-10-26,Headphones,4,600,Bank Transfer,2,96,650,750.8,0
CUST_01376,Female,37.0,San Diego,2020-02-07,2022-02-15,Laptop,3,3600,Debit Card,6,8,5700,11968.41,0
CUST_00846,Male,54.0,Dallas,2021-07-01,2023-09-15,Mouse,3,150,Debit Card,3,108,600,1364.67,0
CUST_03849,Female,38.0,Los Angeles,2022-03-07,2022-10-31,Keyboard,3,300,Debit Card,5,85,4950,8556.84,0
CUST_00957,Female,66.0,Houston,2020-04-10,2022-09-05,Keyboard,2,200,PayPal,6,183,2900,5724.04,1
CUST_00725,Female,19.0,Los Angeles,2022-07-11,2022-09-16,Smartwatch,1,250,Credit Card,4,108,950,1250.3,0
CUST_01865,Other,31.0,San Diego,2022-02-10,2023-04-18,Headphones,1,150,PayPal,3,258,400,939.57,1
CUST_04347,Female,36.0,San Antonio,2020-08-06,2022-06-28,Mouse,1,50,Debit Card,3,330,2650,3414.28,1
CUST_01954,Female,18.0,San Jose,2021-07-12,2021-12-23,Smartwatch,2,500,Credit Card,3,390,900,2050.92,1
CUST_02094,Female,23.0,Los Angeles,2021-05-07,2023-04-09,Laptop,2,2400,Debit Card,3,267,5650,12158.38,1
CUST_03371,Male,32.0,San Jose,2021-02-11,2023-01-23,Mouse,1,50,Credit Card,4,343,2950,6111.01,1
CUST_04709,Female,52.0,Houston,2022-06-08,2022-09-20,Smartphone,4,3200,UPI,5,138,6800,14546.42,0
CUST_02865,Male,44.0,New York,2020-01-06,2023-12-31,Tablet,3,1200,Debit Card,3,1,1800,2601.44,0
CUST_00473,Male,47.0,San Diego,2022-12-03,2023-04-14,Smartphone,4,3200,UPI,4,85,5200,6529.52,0
CUST_02376,Male,51.0,Philadelphia,2020-12-13,2022-02-07,Smartphone,3,2400,Bank Transfer,4,293,2850,5653.92,1
CUST_00556,Male,34.0,Dallas,2021-05-03,2023-03-17,Smartwatch,2,500,Bank Transfer,4,277,4050,8815.16,1
CUST_01831,Other,40.0,Phoenix,2020-08-12,2022-09-11,Keyboard,4,400,PayPal,3,433,5600,9406.78,1
CUST_04445,Male,30.0,New York,2021-07-05,2023-06-04,Smartwatch,1,250,Debit Card,6,211,1750,1976.29,1
CUST_04340,Male,22.0,New York,2022-07-20,2023-05-23,Monitor,4,1200,UPI,4,38,2200,4247.86,0
CUST_03145,Male,61.0,Chicago,2020-08-01,2023-02-22,Laptop,2,2400,Bank Transfer,4,44,7500,9901.37,0
CUST_04262,Female,42.0,Phoenix,2022-01-18,2022-11-23,Mouse,3,150,Credit Card,6,38,3300,4988.59,0
CUST_03115,Male,20.0,Houston,2020-08-15,2021-04-03,Laptop,1,1200,Bank Transfer,1,1003,1200,2541.46,1
CUST_02003,Female,67.0,New York,2021-03-24,2023-02-26,Tablet,1,400,Debit Card,4,260,3000,4150.42,1
CUST_03655,Male,27.0,Chicago,2021-12-02,2023-11-17,Keyboard,1,100,Credit Card,3,42,550,645.03,0
CUST_00632,Female,46.0,Phoenix,2022-10-02,2023-03-26,Mouse,4,200,UPI,4,16,4750,7647.39,0
CUST_03937,Male,62.0,Chicago,2021-08-30,2021-10-23,Headphones,4,600,Debit Card,5,374,6350,9399.82,1
CUST_03255,Male,39.0,Philadelphia,2020-07-17,2023-07-20,Mouse,2,100,Debit Card,7,165,6550,8054.38,0
CUST_01862,Female,54.0,Houston,2021-10-27,2022-02-12,Smartwatch,3,750,PayPal,3,287,2650,4378.51,1
CUST_01107,Male,45.0,Philadelphia,2022-06-27,2023-06-03,Smartphone,1,800,Credit Card,3,142,2050,4765.39,0
CUST_02866,Female,58.0,Philadelphia,2020-03-31,2021-02-17,Monitor,3,900,Credit Card,5,289,4900,8710.77,1
CUST_02959,Male,34.0,San Diego,2020-10-05,2022-05-01,Smartphone,3,2400,Bank Transfer,3,444,2700,4319.57,1
CUST_04485,Male,48.0,New York,2020-11-30,2021-05-15,Monitor,3,900,Bank Transfer,2,961,2100,2755.21,1
CUST_03469,Female,62.0,San Antonio,2021-11-18,2022-10-14,Laptop,4,4800,UPI,4,280,9000,14316.56,1
CUST_04707,Female,41.0,San Diego,2020-08-19,2023-04-21,Tablet,1,400,Bank Transfer,2,255,2800,3903.62,1
CUST_02045,Female,61.0,Phoenix,2021-06-05,2021-06-11,Smartwatch,4,1000,PayPal,5,46,6400,10984.18,0
CUST_02425,Male,29.0,Philadelphia,2020-08-21,2021-07-05,Smartwatch,3,750,Debit Card,3,558,1300,2328.25,1
CUST_02965,Female,54.0,Dallas,2022-08-12,2022-11-12,Smartwatch,3,750,Credit Card,8,13,9150,14185.59,0
CUST_00536,Female,62.0,Dallas,2022-07-20,2023-10-29,Tablet,2,800,Bank Transfer,5,64,4200,4885.89,0
CUST_00454,Female,49.0,Houston,2022-08-09,2022-09-05,Smartphone,3,2400,Debit Card,3,436,7300,8773.64,1
CUST_04753,Female,33.0,Dallas,2021-10-24,2023-01-14,Laptop,3,3600,UPI,6,33,6250,11881.08,0
CUST_00916,Male,44.0,San Diego,2021-05-15,2022-02-18,Smartwatch,4,1000,Bank Transfer,3,444,1350,2730.37,1
CUST_02703,Male,43.0,Chicago,2020-04-16,2023-09-06,Monitor,1,300,Debit Card,4,117,1750,3494.17,0
CUST_00407,Male,47.0,San Antonio,2022-05-11,2023-07-02,Monitor,3,900,PayPal,3,183,3500,5871.83,1
CUST_03492,Female,49.0,Dallas,2022-04-26,2023-05-08,Smartphone,3,2400,UPI,8,83,8000,10371.63,0
CUST_02310,Male,,San Jose,2022-02-25,2023-01-08,Laptop,3,3600,Credit Card,5,358,6750,16655.76,1
CUST_04833,Female,48.0,Los Angeles,2022-04-30,2022-11-28,Mouse,1,50,Debit Card,3,14,2250,5300.54,0
CUST_03754,Female,59.0,Houston,2021-11-30,2022-08-01,Laptop,4,4800,PayPal,5,68,9050,20575.38,0
CUST_03219,Female,62.0,Dallas,2020-01-08,2022-11-11,Headphones,3,450,Bank Transfer,2,277,1450,3553.98,1
CUST_03373,Male,64.0,Dallas,2022-01-24,2022-08-31,Laptop,2,2400,Debit Card,4,248,3600,4552.46,1
CUST_00147,Female,69.0,Dallas,2022-08-31,2023-01-01,Laptop,1,1200,PayPal,3,69,4600,6997.66,0
CUST_02924,Male,30.0,Houston,2022-12-21,2023-08-18,Mouse,2,100,Credit Card,4,86,3800,8722.14,0
CUST_00795,Male,27.0,Philadelphia,2020-08-25,2020-10-20,Tablet,2,800,Credit Card,3,1072,3000,3440.84,1
CUST_00361,Male,49.0,Philadelphia,2021-01-30,2022-09-23,Smartwatch,4,1000,PayPal,4,141,3100,6166.31,0
CUST_01557,Female,40.0,Houston,2022-10-13,2023-03-24,Laptop,1,1200,Debit Card,4,283,4200,8545.45,1
CUST_02334,Female,49.0,San Jose,2021-08-27,2022-04-19,Mouse,4,200,UPI,3,406,6200,6927.67,1
CUST_04046,Male,27.0,New York,2022-01-16,2023-06-17,Mouse,2,100,Credit Card,2,117,1300,2912.7,0
CUST_01934,Female,34.0,San Diego,2020-12-24,2021-05-21,Laptop,2,2400,Debit Card,4,134,6100,14635.83,0
CUST_00648,Female,35.0,Phoenix,2022-07-18,2023-12-16,Monitor,4,1200,PayPal,5,16,6400,11381.33,0
CUST_03645,Female,59.0,Philadelphia,2020-04-03,2023-08-11,Keyboard,3,300,Bank Transfer,1,143,300,555.09,0
CUST_01932,Female,61.0,Los Angeles,2022-12-31,2023-04-21,Smartwatch,4,1000,PayPal,4,5,3150,4029.9,0
CUST_02592,Female,22.0,Houston,2020-03-07,2020-10-26,Smartwatch,2,500,PayPal,2,745,600,1469.78,1
CUST_01501,Female,28.0,New York,2020-05-18,2020-11-09,Keyboard,3,300,Credit Card,2,90,1200,1389.84,0
CUST_00636,Male,48.0,Los Angeles,2021-08-25,2023-03-29,Monitor,3,900,Credit Card,2,278,4500,9986.29,1
CUST_01223,Male,33.0,San Antonio,2022-03-20,2023-08-23,Mouse,1,50,Credit Card,5,72,5000,10704.56,0
CUST_03510,Male,52.0,Houston,2022-07-14,2023-02-28,Laptop,2,2400,Bank Transfer,4,41,4750,7026.77,0
CUST_04936,Male,20.0,San Antonio,2020-04-10,2021-10-11,Mouse,4,200,Bank Transfer,7,46,6900,13341.24,0
CUST_04908,Male,43.0,New York,2020-09-03,2023-12-29,Smartwatch,4,1000,PayPal,4,3,3400,8316.34,0
CUST_02268,Female,49.0,Houston,2022-04-11,2023-04-30,Keyboard,1,100,Bank Transfer,6,69,2350,4627.85,0
CUST_03529,Other,32.0,San Diego,2020-01-29,2021-09-04,Smartphone,4,3200,Bank Transfer,5,31,7750,15429.66,0
CUST_02271,Male,56.0,Phoenix,2021-04-07,2022-10-25,Smartwatch,2,500,PayPal,3,408,6500,11438.71,1
CUST_02066,Female,39.0,Houston,2022-02-08,2023-10-31,Tablet,2,800,Debit Card,7,62,5700,9160.64,0
CUST_04645,Female,68.0,New York,2020-04-11,2023-06-06,Smartphone,3,2400,Credit Card,5,75,7500,10737.7,0
CUST_04419,Male,31.0,Dallas,2020-09-19,2021-07-06,Tablet,1,400,Bank Transfer,6,372,5950,7020.03,1
CUST_02976,Male,51.0,Philadelphia,2020-07-04,2020-11-05,Smartwatch,2,500,PayPal,6,117,6050,14443.43,0
CUST_03823,Female,69.0,,2022-05-04,2022-08-09,Keyboard,2,200,Bank Transfer,4,321,1850,2435.13,1
CUST_01176,Female,53.0,Houston,2021-07-13,2023-07-11,Mouse,4,200,Bank Transfer,2,174,350,814.96,0
CUST_02675,Female,32.0,San Antonio,2021-10-23,2021-11-15,Tablet,1,400,PayPal,3,475,3000,5009.85,1
CUST_04040,Female,42.0,Dallas,2021-10-12,2023-09-06,Smartwatch,4,1000,Credit Card,2,2,1300,2634.44,0
CUST_03585,Male,35.0,San Jose,2021-06-01,2022-08-25,Monitor,4,1200,Bank Transfer,6,26,6550,14214.12,0
CUST_02535,Female,35.0,San Antonio,2021-06-21,2021-10-30,Keyboard,3,300,Debit Card,6,159,3100,5077.46,0
CUST_04694,Female,46.0,San Jose,2021-10-01,2022-12-10,Monitor,2,600,Bank Transfer,4,205,7550,18785.5,1
CUST_03391,Male,,San Jose,2020-02-26,2023-03-11,Smartphone,1,800,Bank Transfer,8,296,4700,6784.42,1
CUST_01978,Male,25.0,Chicago,2021-05-23,2021-08-22,Laptop,3,3600,PayPal,4,360,7550,15586.52,1
CUST_01497,Female,69.0,San Jose,2021-01-18,2023-04-04,Headphones,4,600,UPI,1,272,600,1039.85,1
CUST_03530,Male,23.0,New York,2021-10-21,2022-07-17,Smartwatch,2,500,Debit Card,3,202,3650,5673.26,1
CUST_02979,Female,47.0,Phoenix,2020-03-23,2021-07-14,Mouse,4,200,PayPal,5,303,6200,13425.55,1
CUST_01574,Female,29.0,San Jose,2022-07-02,2023-04-10,Laptop,2,2400,Bank Transfer,7,154,11250,15954.5,0
CUST_01527,Male,32.0,San Jose,2020-10-03,2023-05-10,Keyboard,4,400,PayPal,4,131,4950,11253.14,0
CUST_03812,Male,49.0,Phoenix,2021-02-15,2022-10-27,Headphones,4,600,PayPal,7,245,12400,22079.23,1
CUST_03337,Female,29.0,San Diego,2021-04-11,2022-05-08,Keyboard,1,100,PayPal,6,226,5400,11119.62,1
CUST_01761,Male,65.0,Los Angeles,2020-07-03,2021-04-06,Mouse,4,200,Bank Transfer,4,292,2200,5093.61,1
CUST_04938,Female,37.0,Phoenix,2021-06-21,2023-09-06,Smartphone,3,2400,Credit Card,4,117,7050,11922.04,0
CUST_03418,Female,27.0,Phoenix,2022-08-13,2023-07-11,Smartphone,4,3200,UPI,4,174,7700,10693.4,0
CUST_02067,Male,20.0,Dallas,2020-06-13,2021-08-03,Headphones,1,150,Credit Card,2,881,350,548.91,1
CUST_03668,Male,53.0,Chicago,2020-04-30,2020-11-10,Smartwatch,3,750,PayPal,3,1141,1950,4158.17,1
CUST_00603,Male,32.0,San Jose,2021-10-22,2023-06-16,Monitor,2,600,UPI,5,199,5600,8184.64,1
CUST_00648,Female,35.0,Phoenix,2022-07-18,2023-11-11,Smartphone,2,1600,Bank Transfer,5,16,6400,11381.33,0
CUST_01977,Male,41.0,Chicago,2021-10-24,2023-08-15,Tablet,2,800,PayPal,4,139,2950,5578.54,0
CUST_02712,Female,18.0,Los Angeles,2022-09-03,2023-05-04,Smartphone,3,2400,Bank Transfer,3,242,3900,7488.82,1
CUST_01871,Female,61.0,New York,2021-12-26,2023-10-28,Keyboard,2,200,Credit Card,6,3,2650,3859.83,0
CUST_00548,Female,19.0,Phoenix,2021-04-04,2021-05-02,Smartwatch,4,1000,UPI,3,84,3600,6050.69,0
CUST_03046,Female,48.0,San Antonio,2022-02-23,2023-05-29,Smartphone,4,3200,UPI,3,217,6400,7040.1,1
CUST_00180,Male,50.0,Chicago,2021-03-14,2023-08-07,Monitor,4,1200,Bank Transfer,2,147,2800,3967.86,0
CUST_01307,Female,43.0,San Antonio,2020-04-25,2023-11-13,Mouse,2,100,Debit Card,3,49,750,1634.47,0
CUST_04853,Female,43.0,New York,2021-10-24,2023-07-27,Monitor,1,300,PayPal,7,126,6250,12847.23,0
CUST_01071,Male,23.0,Chicago,2020-12-23,2023-08-20,Laptop,1,1200,UPI,7,83,11050,12680.14,0
CUST_01981,Male,25.0,San Jose,2022-02-24,2022-11-08,Monitor,4,1200,UPI,2,227,2000,4331.14,1
CUST_03775,Female,21.0,Dallas,2020-08-08,2021-07-05,Headphones,2,300,UPI,4,274,2650,5032.96,1
CUST_02496,Female,28.0,New York,2021-10-15,2022-07-27,Monitor,2,600,UPI,4,125,5000,11088.66,0
CUST_03518,Male,69.0,Chicago,2022-06-07,2022-11-01,Laptop,2,2400,Credit Card,4,148,5000,6815.44,0
CUST_00606,Male,52.0,San Antonio,2021-07-25,2022-12-12,Smartphone,4,3200,Debit Card,6,261,8900,15928.02,1
CUST_03094,Female,28.0,Dallas,2020-12-25,2022-12-22,Smartwatch,1,250,Debit Card,3,71,1750,3183.94,0
CUST_03878,Female,59.0,Houston,2021-07-25,2023-05-16,Smartphone,1,800,PayPal,5,230,4400,10588.54,1
CUST_02289,Female,40.0,Los Angeles,2020-03-28,2023-09-23,Tablet,1,400,Debit Card,2,100,800,1118.16,0
CUST_03545,Female,45.0,Houston,2020-05-13,2022-02-06,Smartphone,4,3200,UPI,3,694,4600,7844.31,1
CUST_03598,Female,36.0,Dallas,2022-11-13,2023-01-26,Smartwatch,2,500,UPI,4,86,1950,3352.46,0
CUST_03712,Female,64.0,San Antonio,2021-11-08,2021-12-03,Tablet,1,400,Debit Card,1,759,400,557.88,1
CUST_02335,Male,43.0,San Jose,2021-05-19,2021-12-14,Tablet,4,1600,Debit Card,4,272,2650,4654.13,1
CUST_04015,Female,36.0,Dallas,2020-10-18,2020-11-22,Headphones,2,300,Debit Card,6,368,1250,1762.17,1
CUST_01803,Male,62.0,San Antonio,2022-04-02,2022-10-27,Monitor,4,1200,PayPal,3,318,2800,6140.59,1
CUST_01659,Male,29.0,Philadelphia,2022-09-07,2023-10-03,Monitor,2,600,PayPal,6,32,2800,3929.62,0
CUST_02195,Male,48.0,Chicago,2022-01-29,2023-05-02,Laptop,4,4800,Bank Transfer,6,5,10500,25727.81,0
CUST_04015,Female,36.0,Dallas,2020-10-18,2021-03-10,Keyboard,3,300,Debit Card,6,368,1250,1762.17,1
CUST_03151,Female,37.0,Philadelphia,2021-12-11,2022-04-29,Keyboard,1,100,Debit Card,2,132,1100,1595.72,0
CUST_00616,Female,62.0,Phoenix,2022-09-25,2023-10-09,Laptop,3,3600,PayPal,3,84,9600,13004.47,0
CUST_04720,Female,65.0,San Diego,2020-11-13,2021-01-25,Headphones,2,300,Credit Card,9,177,4300,7668.83,0
CUST_01610,Female,22.0,San Antonio,2022-03-26,2023-09-24,Monitor,3,900,UPI,1,99,900,1348.94,0
CUST_03887,Female,36.0,San Jose,2020-03-22,2020-05-27,Laptop,3,3600,Debit Card,7,275,5950,8856.28,1
CUST_04913,Female,62.0,New York,2021-09-16,2023-01-11,Tablet,2,800,UPI,1,355,800,1935.11,1
CUST_02195,Male,48.0,Chicago,2022-01-29,2023-07-18,Monitor,2,600,Debit Card,6,5,10500,25727.81,0
CUST_03647,Female,66.0,Chicago,2020-10-10,2022-01-12,Headphones,1,150,Credit Card,6,68,10200,16958.95,0
CUST_01603,Male,58.0,Houston,2022-01-29,2022-11-09,Laptop,1,1200,Debit Card,5,14,3150,7553.22,0
CUST_02569,Female,33.0,San Antonio,2020-10-14,2022-12-04,Keyboard,1,100,Credit Card,7,393,2700,3187.91,1
CUST_03076,Female,54.0,Phoenix,2021-05-08,2022-09-29,Laptop,3,3600,Credit Card,4,72,5650,12181.1,0
CUST_01219,Female,58.0,Philadelphia,2022-12-15,2023-08-07,Monitor,2,600,UPI,5,63,3500,3993.31,0
CUST_04605,Female,56.0,Los Angeles,2021-09-05,2023-02-13,Monitor,2,600,Credit Card,7,1,4200,4879.11,0
CUST_03089,Female,62.0,New York,2021-12-21,2022-08-06,Mouse,4,200,PayPal,6,1,3950,7671.59,0
CUST_00188,Female,35.0,New York,2020-07-17,2023-08-20,Monitor,1,300,PayPal,4,15,2000,3154.99,0
CUST_03549,Male,29.0,Dallas,2022-07-22,2023-09-11,Tablet,3,1200,UPI,1,112,1200,2797.03,0
CUST_01875,Female,,Phoenix,2021-05-19,2022-09-14,Laptop,2,2400,Debit Card,2,474,3000,5238.21,1
CUST_03275,Female,24.0,Phoenix,2020-09-03,2023-11-28,Headphones,1,150,Credit Card,4,34,5250,7600.57,0
CUST_04026,Female,55.0,,2021-08-18,2023-09-02,Laptop,1,1200,Debit Card,4,21,3600,6639.12,0
CUST_02396,Male,23.0,Phoenix,2022-07-26,2022-10-02,Smartwatch,3,750,Debit Card,5,351,3300,4276.91,1
CUST_03006,Female,60.0,Chicago,2022-03-31,2023-06-28,Tablet,1,400,PayPal,5,111,3250,6221.38,0
CUST_00462,Female,55.0,Dallas,2021-10-11,2022-10-07,Keyboard,1,100,UPI,6,19,6200,10037.17,0
CUST_03304,Male,53.0,Houston,2020-10-30,2023-10-25,Mouse,1,50,Debit Card,2,68,200,470.7,0
CUST_00738,Female,44.0,Houston,2020-08-23,2023-07-06,Headphones,3,450,PayPal,3,179,3250,7034.04,0
CUST_03234,Male,41.0,Dallas,2022-03-25,2023-01-14,Keyboard,2,200,Credit Card,2,40,600,1401.71,0
CUST_01723,Male,57.0,San Diego,2022-08-09,2023-05-17,Mouse,4,200,Bank Transfer,4,70,3000,4977.13,0
CUST_02604,Male,65.0,Dallas,2020-03-26,2021-04-19,Smartwatch,1,250,Credit Card,2,61,500,654.16,0
CUST_00082,Female,38.0,Phoenix,2022-03-21,2023-08-11,Headphones,4,600,PayPal,3,143,5000,11541.72,0
CUST_00744,Female,21.0,San Antonio,2020-05-02,2021-08-20,Smartwatch,4,1000,PayPal,4,153,6500,14708.64,0
CUST_03497,Female,26.0,Los Angeles,2021-12-02,2022-08-09,Tablet,1,400,UPI,4,298,1000,1372.97,1
CUST_01664,Female,42.0,Los Angeles,2020-09-13,2022-08-18,Tablet,4,1600,Debit Card,5,44,7050,13150.9,0
CUST_02467,Male,48.0,Los Angeles,2022-11-28,2023-10-09,Tablet,3,1200,UPI,2,84,1400,3330.04,0
CUST_03823,Female,69.0,San Jose,2022-05-04,2023-01-13,Monitor,1,300,Bank Transfer,4,321,1850,2435.13,1
CUST_04883,Female,58.0,Philadelphia,2020-10-10,2021-06-16,Monitor,2,600,Credit Card,3,435,1550,2536.97,1
CUST_03045,Female,36.0,San Diego,2021-07-26,2022-09-30,Mouse,1,50,Credit Card,4,307,1950,4234.94,1
CUST_02261,Female,42.0,Los Angeles,2022-12-14,2023-07-08,Monitor,1,300,Credit Card,4,91,1000,1240.89,0
CUST_02102,Female,60.0,San Diego,2020-03-31,2020-11-24,Mouse,1,50,Credit Card,5,364,7050,10192.68,1
CUST_04105,Male,35.0,San Jose,2022-01-04,2023-10-29,Headphones,2,300,Credit Card,1,64,300,635.92,0
CUST_04146,Female,54.0,San Antonio,2022-06-19,2023-10-27,Headphones,2,300,Credit Card,4,60,2050,4747.34,0
CUST_01422,Female,60.0,Chicago,2020-11-27,2022-12-28,Headphones,1,150,Credit Card,4,369,6150,11747.4,1
CUST_04368,Male,50.0,San Antonio,2022-02-22,2022-08-06,Tablet,1,400,UPI,7,6,9000,10971.71,0
CUST_00874,Male,19.0,Philadelphia,2021-11-10,2022-11-18,Keyboard,3,300,UPI,1,409,300,573.85,1
CUST_03324,Female,37.0,Los Angeles,2021-11-09,2022-08-03,Smartwatch,1,250,Debit Card,5,93,6200,14867.32,0
CUST_01670,Female,61.0,Houston,2021-12-06,2022-01-29,Mouse,1,50,PayPal,2,59,650,1613.88,0
CUST_03624,Female,,New York,2020-11-01,2023-11-20,Keyboard,4,400,Debit Card,4,42,2050,4237.84,0
CUST_04433,Male,31.0,San Antonio,2021-10-08,2022-05-04,Tablet,1,400,PayPal,4,57,1350,3182.1,0
CUST_03605,Male,66.0,San Jose,2021-02-13,2023-11-14,Monitor,3,900,Debit Card,4,48,2400,3788.8,0
CUST_04125,Female,50.0,San Jose,2022-12-03,2023-12-14,Headphones,1,150,Debit Card,4,18,950,1771.79,0
CUST_01099,Female,62.0,Phoenix,2022-07-27,2023-04-09,Smartwatch,3,750,Credit Card,4,118,2650,6201.98,0
CUST_02679,Male,23.0,San Diego,2022-09-20,2023-11-16,Headphones,1,150,PayPal,3,46,1000,2231.53,0
CUST_02158,Male,38.0,Houston,2021-01-25,2021-03-08,Smartwatch,1,250,Bank Transfer,5,26,3250,6619.05,0
CUST_04997,Male,,San Antonio,2022-09-16,2022-11-25,Monitor,4,1200,Credit Card,2,402,2100,5211.47,1
CUST_02949,Male,26.0,San Diego,2021-06-18,2023-05-28,Smartphone,2,1600,Credit Card,6,218,5150,10844.17,1
